05,ILF,"MST01,PHSN10_E","S3_1,S3_4E,PAUSE1,PHSN09_E",This is<>Ilford Road,"This train terminates at the next station, South Gosforth."
11,ILF,"MST01,PHSN10_E","MTS26_2,PHSN09_E,PAUSE1,S3_10,S3_47,PHNM02_E",This is<>Ilford Road,"The next station is South Gosforth, change here for trains to St James via Whitley Bay from platform"
31,ILF,"MST01,PHSN10_E","S3_1,S3_4E,PAUSE1,PHSN09_E",This is<>Ilford Road,"This train terminates at the next station, South Gosforth"
01,SGF,"MST01,PHSN09_E","MTS26_2,PHSN08_E,PAUSE1,S3_10,S3_46",This is<>South Gosforth,"The next station is Regent Centre, change here for local bus services"
03,SGF,"MST01,PHSN09_E","S3_1,S3_4E,PAUSE1,PHSN08_E",This is<>South Gosforth,"This train terminates at the next station, Regent Centre. "
05,SGF,"MST01,PHSN09_E,PAUSE1,S3_20",,"This is South Gosforth, this train terminates here",
11,SGF,"MST01,PHSN09_E","MTS26_2,PHSN08_E,PAUSE1,S3_10,S3_46",This is<>South Gosforth,"The next station is Regent Centre, change here for local bus services"
31,SGF,"MST01,PHSN09_E,PAUSE1,S3_20",,"This is South Gosforth, this train terminates here",
01,RGC,"MST01,PHSN08_E","MTS26_2,PHSN07_E",This is<>Regent Centre,The next station is Wansbeck Road
03,RGC,"MST01,PHSN08_E,PAUSE1,S3_20",,"This is Regent Centre, this train terminates here",
11,RGC,"MST01,PHSN08_E","MTS26_2,PHSN07_E",This is<>Regent Centre,The next station is Wansbeck Road
01,WBR,"MST01,PHSN07_E","MTS26_2,PHSN06_E,PAUSE1,S3_64",This is<>Wansbeck Road,The next station is Fawdon. Please take care if using the level crossing.
11,WBR,"MST01,PHSN07_E","MTS26_2,PHSN06_E,PAUSE1,S3_64",This is<>Wansbeck Road,The next station is Fawdon. Please take care if using the level crossing.
01,FAW,"MST01,PHSN06_E","MTS26_2,PHSN05_E,PAUSE1,S3_64",This is<>Fawdon,The next station is Kingston Park. Please take care if using the level crossing.
11,FAW,"MST01,PHSN06_E","S3_1,S3_4E,PAUSE1,PHSN05_E,PAUSE1,S3_64",This is<>Fawdon,"This train terminates at the next station, Kingston Park. Please take care if using the level crossing."
01,KSP,"MST01,PHSN05_E","MTS26_2,PHSN04_E,PAUSE1,S3_64",This is<>Kingston Park,The next station is Bankfoot. Please take care if using the level crossing.
11,KSP,"MST01,PHSN05_E,PAUSE1,S3_20,PAUSE1,S3_64",,"This is Kingston Park, this train terminates here. Please take care if using the level crossing.",
01,BFT,"MST01,PHSN04_E","MTS26_2,PHSN03_E,PAUSE1,S3_64",This is<>Bankfoot,The next station is Callerton Parkway. Please take care if using the level crossing.
01,CAL,"MST01,PHSN03_E","S3_1,S3_4E,PAUSE1,PHSN02_E",This is<>Callerton Parkway,"This train terminates at the next station, Airport"
01,APT,"MST01,PHSN02_E,PAUSE1,S3_20",,"This is Airport, this train terminates here",
